P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.69,9.461198687213136,-0.002539422794919588,39.386968786738656,8.571117239454972,10.150370468254074
0.7,9.230063526821858,-0.003560389170043976,39.386065704107395,6.728831967971757,10.02852560742389
0.73,8.251833573098853,-0.0042293487693161325,36.363166878243476,6.6165771195014536,10.029032372300703
0.74,7.923479904697405,-0.0026454441342753654,36.36435857307249,5.046911574327323,9.003825201930775
0.72,8.586348144785742,-0.0011504825833750232,39.37840933053202,6.614626812572771,10.030798282873157
0.71,8.856175635362897,-0.0010509349266953905,39.38034540229269,6.61642445260548,10.029710741859477
0.76,7.3829715408624,-0.17648038933886223,35.720202588743135,3.8013177266164977,9.044047422062121
0.77,7.000000854767674,-0.1429077944554109,35.84250325430234,3.803734116417846,8.611610134387464
0.75,7.724354693066391,-0.0033209340289106493,36.34988182345426,5.04687683515389,9.003443825285773
0.78,6.785111642267346,-0.07272147089486936,36.077539589343246,3.807780461504124,8.593762937740296
0.79,6.375876270665424,-0.057377171522825954,36.10199451702278,3.808137250858742,7.699708032670023
0.8,6.152436974519622,-0.04585889156531753,36.14523770210644,3.80905728813968,7.696737402972493
0.81,5.706567565895,-0.00544624295510765,23.833541472466262,3.745467323263347,7.689191436168443
0.82,5.392477156946661,-0.006589590828524727,23.841483980356838,3.384569264325032,7.688773121482921
0.84,4.862039211752648,-0.01614719316667923,23.801419839151713,3.383327195794166,5.98670762172859
0.85,4.572000021977994,-0.03879929654067649,23.708369645453125,2.5905690370147614,5.987716386485099
0.83,5.184287211303601,-0.004401520360402422,23.843767420154478,3.384654670538769,6.950629827177225
0.88,3.673744539083832,-0.06758420633972362,23.658872658285723,2.0590897190087e-05,5.989816071052353
0.86,4.286955479603056,-0.012612098196833621,23.8387053255397,0.00030604639440623416,5.986313926809752
0.87,4.075514746004346,-0.006890941311497478,23.839571966792505,0.00028275186648496486,5.986168166570106
0.89,3.369031032512896,-0.009060445981980525,23.837027326376315,1.2852296346066439e-06,4.755037454460087
0.91,2.749946529635764,-0.028114275248687814,23.071604467232905,3.462716615232342e-05,3.820284193648535
0.9,3.1112078939141474,-0.0200114229622681,23.119466587022387,7.802021340985732e-06,3.818965791669
0.92,2.4954270490294665,-0.016381757978590983,13.1199054763822,3.995210613161326e-05,3.8186116919625626
0.93,2.1553579772491123,-0.019211394141745775,13.13523344428308,6.137778960702e-05,2.92028621818928
0.94,1.8776371056212235,-0.01681437300622246,13.135671480698761,-3.895570738304821e-05,2.8908547538290685
0.95,1.6010523358215625,-0.020585486850940082,13.160197463898148,-1.1828530731894382e-05,2.745812602184464
0.96,1.2999643468677669,-0.030028210280897305,13.131588087563733,-1.3767488657112636e-05,1.9464985920688709
1.0,1.0672709597057372e-05,-0.006846512898594036,0.005532185570782368,-0.0016291200580085194,0.0016458928200307954
0.97,1.005716167817741,-0.029482666169881044,13.13560571381981,-2.2639389435696877e-05,1.243419466877897
0.99,0.39519878149371807,-0.02445074251095114,3.693155967558604,-9.419448703959499e-06,0.00014499160631151198
0.98,0.6652959406190085,-0.0050944072267047336,3.6933316382198864,-2.0000359453792305e-05,1.241269492444065
