P,mean_price,min_price,max_price,25th_percentile_price,75th_percentile_price
0.01,19.908827300620334,19.480378032112313,20.337276569128356,19.694602666366322,20.123051934874347
0.02,21.616252620380443,16.11052183507154,31.824184886771636,19.480378032112313,20.337276569128356
0.03,21.289950209659658,14.659296410448961,31.824184886771636,16.121820024199998,23.116321446267083
0.04,20.89275103050214,14.659296410448961,31.824184886771636,16.36936563027668,20.964041543200373
0.05,20.89733716692105,14.659296410448961,31.824184886771636,16.85692471634441,21.58179238895782
0.07,19.2363110656488,4.941556596861091,31.824184886771636,16.11805396115718,20.922240468747113
0.06,20.257364956276493,14.659296410448961,31.824184886771636,16.36936563027668,20.964041543200373
0.08,19.339422322883898,4.941556596861091,31.824184886771636,16.125586087242816,20.89066507925075
0.09,19.436536710895414,4.941556596861091,31.824184886771636,16.613145173310542,20.864651699545675
0.1,18.493533908486114,1.362025722861901,31.824184886771636,16.25779446410619,20.87765838939821
0.11,18.614447480736832,1.362025722861901,31.824184886771636,16.52221121783294,20.919459463851467
0.12,18.54435406269716,1.362025722861901,31.824184886771636,16.654419594696314,20.89066507925075
0.14,17.989688894534762,1.362025722861901,34.35408326828343,16.49384905849389,20.864651699545675
0.15,18.15540015395443,1.792737192075105,34.35408326828343,15.784693716562796,20.87765838939821
0.13,18.825284482318406,1.362025722861901,34.35408326828343,17.20373726109537,20.89066507925075
0.16,18.102892455985597,1.792737192075105,34.35408326828343,16.011955297016144,20.851645009693137
0.17,18.031370413027357,1.792737192075105,34.35408326828343,16.16007649372201,20.716813037443814
0.18,17.778431665456385,1.792737192075105,34.35408326828343,16.011955297016144,20.53458606003286
0.19,17.73623472690527,1.792737192075105,34.35408326828343,15.759996556478702,20.443472571327383
0.2,17.404322577732454,1.792737192075105,34.35408326828343,15.693296333871768,20.373930398043232
0.21,16.74113762889261,1.792737192075105,34.35408326828343,14.591933237292638,20.23484605147493
0.22,16.362537468500516,0.25997746931784604,34.35408326828343,14.524570064136313,20.109935077941323
0.23,16.015028051327423,0.25997746931784604,34.35408326828343,13.973959870674806,20.165303878190777
0.24,16.048948218967297,0.25997746931784604,34.35408326828343,14.077930832462021,20.13761947806605
0.25,15.841530686146063,0.25997746931784604,34.35408326828343,14.077930832462021,19.87463681452979
0.26,15.35638982512576,0.25997746931784604,34.35408326828343,12.757852360401056,19.447581417191447
0.27,15.484407565847189,0.25997746931784604,34.35408326828343,11.605533846086901,19.799532671484794
0.28,15.546912541698166,0.25997746931784604,34.35408326828343,12.169963823788695,19.806408810409607
0.29,15.97663725939774,0.25997746931784604,34.35408326828343,13.051796628707237,20.054566277691873
0.3,15.838032751457854,0.25997746931784604,34.35408326828343,11.764235259695276,20.17797187896791
0.31,15.736137358699546,0.24433957293894792,34.35408326828343,11.764235259695276,19.994245945602508
0.32,15.653652895674462,0.2477579922909534,34.35408326828343,11.764235259695276,19.77634159656669
0.33,15.25284898573259,0.2477579922909534,32.72874417967461,10.90145067639767,19.582845759958524
0.34,15.195507675508054,0.2477579922909534,32.72874417967461,10.90145067639767,19.582845759958524
0.35,14.827856021891142,0.2477579922909534,25.243442376108753,10.90145067639767,19.319042924225137
0.36,14.815971376640208,0.2477579922909534,25.243442376108753,11.045983163162209,19.30323742340673
0.37,14.590465190458055,0.2477579922909534,25.243442376108753,10.90145067639767,19.156938996215107
0.38,14.478010145418114,0.2477579922909534,25.522509167328547,10.889596941839306,18.782106145277723
0.39,14.659425692278061,1.2578261065830745,25.522509167328547,11.100468804706933,18.72049246153087
0.4,14.974192764797984,2.352311591274061,27.168606209252715,12.426646343406226,18.799444796252477
0.42,14.639060801539728,2.352311591274061,27.168606209252715,11.276958236808198,18.69355607973352
0.41,14.721813025497681,2.352311591274061,27.168606209252715,11.335048136691288,18.587667363214564
0.43,14.653585733049404,2.352311591274061,27.168606209252715,11.306003186749743,18.64061172147404
0.44,14.440797528324941,2.352311591274061,27.168606209252715,11.103380800102114,18.64061172147404
0.45,14.023993031722517,0.2722036271162587,27.168606209252715,10.070707817187772,18.549573742335205
0.46,14.28815136655875,0.2722036271162587,27.168606209252715,10.631312011183422,18.64061172147404
0.47,14.308289255589441,0.24962524535265906,27.168606209252715,10.380099654284,18.72745362755332
0.48,14.191843947982715,0.24962524535265906,27.168606209252715,10.23884894175633,18.65546245885416
0.49,13.9455226434942,0.24962524535265906,27.168606209252715,9.725487703083603,18.47536165602854
0.51,13.69402959271676,0.24962524535265906,27.168606209252715,9.559582134885348,18.326617513059706
0.5,13.953822856370415,0.24962524535265906,27.168606209252715,10.22320440767837,18.367006259746617
0.52,13.614911268659913,0.24962524535265906,25.341504377841126,9.559582134885348,18.326617513059706
0.53,13.706223719986859,0.24962524535265906,25.341504377841126,9.933726613143918,18.35690907307489
0.55,13.650427345601033,0.24962524535265906,25.341504377841126,9.82680432558046,18.326617513059706
0.56,13.498366287831443,0.24962524535265906,25.341504377841126,10.040648900707374,18.045732464282004
0.57,13.113166320034459,0.24962524535265906,25.341504377841126,9.693193230232904,17.66765367455816
0.54,13.735524696620377,0.24962524535265906,25.341504377841126,10.040648900707374,18.34681188640316
0.58,13.297859338136657,0.24962524535265906,25.83525630080328,9.75999877790668,18.303703478491375
0.59,13.417802994811293,0.24962524535265906,26.655614276211566,10.040648900707374,18.00070361926155
0.6,13.063157410478897,0.2722036271162587,26.655614276211566,9.626387682559127,17.53432919708115
0.62,13.05765976462255,0.2722036271162587,26.655614276211566,9.75999877790668,17.260564661002757
0.61,13.002160326261045,0.2722036271162587,26.655614276211566,9.5508035510055,17.34305643611981
0.63,12.952734388928258,0.2722036271162587,26.655614276211566,9.75999877790668,16.826142426386767
0.65,12.313382622992007,0.4775286531675622,26.655614276211566,7.966286799143624,16.940197291012993
0.66,12.161067374991266,0.4775286531675622,25.83525630080328,6.502279503790021,16.862112029744964
0.67,12.754488130388713,0.4775286531675622,28.43440524201192,9.415370926061769,16.862112029744964
0.68,12.63235811749285,0.4775286531675622,28.43440524201192,8.087125868630908,16.814152558600703
0.64,12.73749026177694,0.5348770133555547,26.655614276211566,9.52446779936595,17.018282552281025
0.69,12.2527750543082,0.4775286531675622,25.83525630080328,7.191414128276937,16.77288826925769
0.7,12.118394995747735,0.4775286531675622,25.83525630080328,6.515824053440092,16.69425163554333
0.73,12.359750404089752,0.13441122437104092,25.83525630080328,6.355524142320828,16.590232525243678
0.74,12.251479578658255,0.13441122437104092,25.83525630080328,5.953657022181876,16.771485528244533
0.72,12.358426831031778,0.13441122437104092,25.83525630080328,6.154590582251352,16.680859026744105
0.71,12.012198680548927,0.13441122437104092,25.83525630080328,5.635479721096569,16.564487894343273
0.76,12.449430660427081,0.4775286531675622,25.83525630080328,5.662023240733949,16.905640883455273
0.77,11.951287718633212,0.4775286531675622,25.797857585090124,5.2763651390801485,15.599369831885799
0.75,12.4729447443162,0.4775286531675622,25.83525630080328,6.154590582251352,16.949169737165583
0.78,11.525300078696377,0.4775286531675622,25.797857585090124,5.038793812018481,15.431897234884655
0.79,11.162240516932634,0.4775286531675622,24.291038010896756,4.839352038264245,15.231667647413904
0.8,11.21829005392626,0.4775286531675622,24.291038010896756,4.997455848837408,15.300777206396148
0.81,11.224884821349681,0.4775286531675622,21.908902989853885,5.2918058946582995,15.373435845580305
0.82,11.296687789472369,0.4775286531675622,21.908902989853885,5.409352697353427,15.446094484764462
0.84,11.103096629229317,0.4775286531675622,21.908902989853885,5.389922576598597,15.300777206396148
0.85,11.550361580316975,0.8229079954808434,21.908902989853885,5.437041715863135,15.60334886626231
0.83,11.145646064367849,0.4775286531675622,21.908902989853885,5.399637636976012,15.231667647413904
0.88,11.728626560493858,0.8229079954808434,21.908902989853885,7.772177761707433,15.162558088431659
0.86,11.789696324774898,0.8229079954808434,21.908902989853885,6.0925262155564806,15.518753123948617
0.87,11.70390129934209,0.8229079954808434,21.908902989853885,7.120780379355944,15.373435845580305
0.89,11.406713967893305,0.8229079954808434,21.908902989853885,6.606653297456212,15.000283679197118
0.91,12.028422153441491,1.4885045661987473,21.908902989853885,8.116076129663094,15.012311324832144
0.9,11.570390986827165,0.8229079954808434,21.908902989853885,7.6349074612556755,14.976228387927067
0.92,12.270030940744748,1.4885045661987473,21.908902989853885,9.07841346647793,15.447699298381542
0.93,11.59402710191252,1.4885045661987473,21.176663168697512,7.6349074612556755,14.77578622629262
0.94,11.970929025826228,3.517316341252858,21.176663168697512,8.217612037426107,14.926117847518455
0.95,12.172229635604626,3.517316341252858,21.176663168697512,8.80031661359654,15.818949128018792
0.96,11.974128941320581,3.517316341252858,20.154326363238475,8.548053932567528,15.297367677155705
0.97,13.126621847494736,3.517316341252858,20.154326363238475,11.236593673326123,15.877777446422584
0.99,12.356873842948254,3.517316341252858,20.154326363238475,10.126872462139954,15.107927714459143
0.98,12.361501227337172,3.517316341252858,20.154326363238475,10.556808783395299,14.438288377602639
0.0,nan,nan,nan,nan,nan
0.03,27.904829814896168,24.75611125675036,29.085564481662665,27.540663022039702,28.656528228587003
0.01,28.682020511410194,25.26026293191677,29.670636218968255,28.48069303462303,29.295270422147215
0.02,28.281099312131126,25.008187094333564,29.378100350315457,27.957761188159715,28.982313219492084
0.04,27.520703534272922,24.504035419167153,28.79302861300987,27.0525025943276,28.288240869716013
0.05,27.15424097961657,24.251959581583947,28.500492744357075,26.67898942272253,27.937690400023193
0.07,26.415748760193033,22.728319553709596,27.91542100705149,25.847160167277202,27.370631291982118
0.06,26.793087119358404,23.73420926129687,28.207956875704284,26.283227689393424,27.66641151670043
0.08,26.053011327046022,21.72242984612233,27.622885138398694,25.40340499533471,27.125722306771202
0.09,25.68670209245462,20.71654013853506,27.330349269745902,24.95341259103327,26.8550662756872
0.1,25.385377858315294,20.72879859953763,27.037813401093114,24.613557932113437,26.564316233273992
0.11,25.18615094367403,20.90812626641953,26.74796903277062,24.505729640647708,26.316587241525554
0.12,24.85810828192267,20.12447934866514,26.464076995088128,24.087330562833216,26.023907270412167
0.13,24.55870748628202,21.137014291981167,26.180184957405622,23.606347063145197,25.75449342148618
0.14,24.276120757323035,20.49326422465772,25.896292919723123,23.2345916968002,25.46049774988016
0.15,23.977567289594027,19.849514157334276,25.64338869034389,22.808623586388784,25.168385391770244
0.16,23.73885541116209,19.783936530551955,25.526215078451223,22.63824825703642,24.843183856191107
0.17,23.475514873236683,20.937001228643574,25.409041466558556,22.096986007161163,24.548333637830257
0.18,23.194781694806917,20.492869365433847,25.291867854665888,22.30196533745022,24.248695760989026
0.19,22.81973941119483,19.9989519266432,24.487210931473665,21.914556231043417,23.74594197553443
0.2,22.56743345394856,19.505034487852562,24.20739972190649,21.7444424921743,23.511661005140887
0.21,22.262315064862683,19.011117049061916,23.927588512339312,21.425262305999215,23.29417550385794
0.22,21.977548804624927,18.85372180778989,23.647777302772127,21.196624289564845,22.95856736550836
0.23,21.7297018207563,18.723039493426363,23.36796609320495,20.911988302423552,22.688348505675748
0.24,21.476812758522403,18.24248354212087,23.08815488363777,20.71449535748546,22.389653556902232
0.25,21.23161148806381,18.9618022159726,22.808343674070585,20.4828416115796,22.040137102960024
0.26,21.00973738848775,18.6282130196323,22.495926314463972,20.533102409065343,21.753447941543424
0.27,20.834776000152836,18.618018981455712,22.218418168287506,20.272272823204332,21.48552488104421
0.28,20.55433432992027,18.348735526179553,21.94091002211104,20.000345963967554,21.188629519863724
0.29,20.313722987042766,18.079452070903386,21.66340187593458,19.85760008975081,20.934886604994382
0.3,20.015701327268808,17.707566723087833,21.385893729758116,19.552399819219197,20.655254777171322
0.31,19.749035045555583,17.54088516035106,21.108385583581647,19.163173636779163,20.37711585991981
