agent_id,c,alpha,beta,acbar,sigma,pro,cbar,wtp_wta_max
17,1.0380336631290785,29.21225056828861,1.40709553099802,10.380336631290785,0.08733452350004173,1,10.380336631290785,151.61649732822565
18,1.078574616619078,37.948188434779304,1.7591823435328224,10.78574616619078,0.09250745468309873,1,10.78574616619078,204.6497639621531
19,0.9003461231419652,31.429061178642527,1.7453877109485174,9.003461231419651,0.09682558758200269,1,9.003461231419651,141.4851669309122
20,0.6412685459891627,21.223238895878545,1.6547855830930787,6.412685459891627,0.09990116344587685,1,6.412685459891627,68.04897773970339
21,0.7946297979742629,28.775371006915336,1.810614897671339,7.946297979742629,0.10371227229044842,1,7.946297979742629,114.32883624929798
22,0.8925115328796166,30.661733789572327,1.7177219934987684,8.925115328796165,0.10799282986016316,1,8.925115328796165,136.82975512638964
23,0.8560189110000259,20.88582102716561,1.2199392302423664,8.560189110000259,0.11209836586088885,1,8.560189110000259,89.39328885507874
24,1.1043680258472752,32.08454716821684,1.4526202505546761,11.043680258472751,0.11739500432284711,1,11.043680258472751,177.16574008183704
25,1.0865815822043963,30.70284393477523,1.4128181646741615,10.865815822043961,0.12260633756109783,1,10.865815822043961,166.8057237041136
26,1.1721404595204086,31.243847664958665,1.3327689276139465,11.721404595204085,0.1282280181018307,1,11.721404595204085,183.11088979595146
27,1.484698495607114,39.89194615612704,1.3434359324185436,14.84698495607114,0.13534875228843574,1,14.84698495607114,296.13756222420903
28,1.264300131042562,25.891486480298717,1.0239454163050743,12.643001310425618,0.14141243807506584,1,12.643001310425618,163.6730487496419
29,0.768020348559251,30.300812960972713,1.9726569105763136,7.68020348559251,0.14509592584593334,1,7.68020348559251,116.35820465957467
30,1.335245647401489,37.93462736545811,1.4205111785716131,13.35245647401489,0.15149987207279295,1,13.35245647401489,253.26023037762678
31,0.5353184363698639,20.517208657585563,1.9163555057731796,5.353184363698639,0.1540673026331776,1,5.353184363698639,54.91620028626469
32,1.5244211587016367,32.8150992499322,1.0763134276449273,15.244211587016366,0.16137854992794368,1,15.244211587016366,250.12015810745427
33,0.6425552876738552,24.63472098645498,1.9169339556473268,6.425552876738551,0.16446029710911264,1,6.425552876738551,79.14585115108368
34,0.7088818475171766,21.95888052790326,1.5488392462589604,7.088818475171766,0.16786015184111006,1,7.088818475171766,77.83125899014509
35,1.3806777920608346,36.91936960604148,1.3370016457979923,13.806777920608345,0.1744819943119571,1,13.806777920608345,254.86876855973614
36,0.9117580461142816,28.24779656636907,1.5490840298451525,9.117580461142815,0.1788548597173493,1,9.117580461142815,128.77577902193187
37,1.1794844038071346,27.30554800749681,1.1575205199560112,11.794844038071346,0.18451176240944941,1,11.794844038071346,161.03234006124737
38,0.6115954208205071,22.112741555958678,1.807791621975567,6.11595420820507,0.18744502356266884,1,6.11595420820507,67.6202573870583
39,0.7038135368913816,20.81857809255155,1.4789839212601312,7.0381353689138155,0.19082057026657287,1,7.0381353689138155,73.26198540184069
40,1.533002710378251,37.619367539773606,1.2269830733205767,15.33002710378251,0.1981729753779452,1,15.33002710378251,288.3529620059427
41,1.032998062733215,29.068855867589523,1.407014055315655,10.32998062733215,0.20312731771867298,1,10.32998062733215,150.14035898545512
42,1.354828209848388,32.321828215582414,1.192838618971456,13.548282098483877,0.20962518350043854,1,13.548282098483877,218.95262330172315
43,0.7547456427923952,27.653334982906046,1.831963870675338,7.547456427923952,0.2132450047077237,1,7.547456427923952,104.35617043513426
44,0.9948221595588871,35.04138912711682,1.761188609964945,9.94822159558887,0.21801625232609384,1,9.94822159558887,174.29975202690832
45,1.1051069220414411,34.38055791449756,1.5555308372780376,11.05106922041441,0.2233164345940206,1,11.05106922041441,189.97096267478952
46,0.9539666125807931,37.128014594155715,1.9459808186427114,9.53966612580793,0.22789173570140542,1,9.53966612580793,177.09443157118486
47,1.8152043244045286,37.68908688854351,1.0381499862531256,18.152043244045284,0.23659760260078228,1,18.152043244045284,342.06696751471094
48,1.0152687317585936,39.499179592891984,1.9452573667108632,10.152687317585935,0.24146691363478337,1,10.152687317585935,200.5114098539018
49,0.7803260518746964,22.654435793976837,1.4516006315277203,7.8032605187469635,0.24520942055502548,1,7.8032605187469635,88.38923220281373
50,1.5106335189995377,36.0220467715505,1.1922827846229436,15.106335189995376,0.2524545412135285,1,15.106335189995376,272.0805563803663
51,1.4106328720256096,38.822761145364446,1.3760760122375637,14.106328720256096,0.25922005067305964,1,14.106328720256096,273.82331527224846
52,1.6364445818195028,37.84046175114543,1.1561791389559926,16.364445818195026,0.26706857137455176,1,16.364445818195026,309.6190930310503
53,0.5459977485198894,20.50751509307989,1.8779853166677345,5.459977485198893,0.2696872207806085,1,5.459977485198893,55.98528534279634
54,0.5979337812119875,20.657668839788666,1.727421119937095,5.979337812119875,0.2725549596042147,1,5.979337812119875,61.75959020199944
55,0.9446345444142898,31.087017723715316,1.6454520908395573,9.446345444142898,0.2770855033571457,1,9.446345444142898,146.82935412320384
56,0.6077813583313209,23.849460917102803,1.9620099062088794,6.077813583313208,0.28000047195787925,1,6.077813583313208,72.47628875833246
57,0.9970563980180105,29.150770372752415,1.4618415984642148,9.970563980180104,0.2847824351647841,1,9.970563980180104,145.3248105365333
58,0.9907808032342275,39.53249334713763,1.9950171227627167,9.907808032342274,0.2895343001110316,1,9.907808032342274,195.84017756164386
59,1.0009610531332018,22.69758867925752,1.1337898017215395,10.009610531332017,0.294334990359991,1,10.009610531332017,113.59701133986921
60,0.6744543197314427,23.772276914452608,1.7623340987658263,6.744543197314426,0.2975697278814642,1,6.744543197314426,80.16657427402306
61,1.5622906162660548,35.33785389993988,1.1309628801457872,15.622906162660547,0.3050626001606328,1,15.622906162660547,276.0399877342844
62,1.0762483420789237,23.952496491804272,1.1127773932518532,10.762483420789238,0.3102243743426593,1,10.762483420789238,128.89417318977792
63,0.9782621042297763,35.480940718588556,1.8134680146137359,9.782621042297762,0.31491619859496356,1,9.782621042297762,173.54829863709196
64,1.48852035980517,35.293073109606304,1.1855085782711685,14.8852035980517,0.32205526275168184,1,14.8852035980517,262.6722894187067
65,0.6138669483770807,21.645760071706214,1.7630660950986607,6.138669483770806,0.3249994183349662,1,6.138669483770806,66.43808340260375
