Bilateral Market Min,Bilateral Market Max
0.0,0.0
22.317255204010678,73.88069500024693
45.74588325177467,191.1519801642679
69.77578428358265,192.86399133397572
185.41329577610202,292.02649340597463
222.60757303022558,379.2935093361808
253.45974502215972,422.55997610248323
339.86509349049766,480.93760600572296
343.4759933540756,510.1272235694835
324.24671346748596,621.4633605328618
373.95557959292046,671.4717994363139
361.6883984468982,659.3369839497436
389.4889859087334,632.7863531527855
331.91355303518094,720.1341175948173
470.1285570659293,740.9634841348557
538.3301489996188,768.431741621775
456.0181322698154,729.9847334787974
555.1739693304248,863.6924812784432
565.7958782708079,828.765066972448
565.198713405031,806.4121530377738
593.0096877733117,938.8771269204794
676.8660610216289,921.2722673947387
645.1007842470312,1007.7882669486903
759.9857252184247,1093.97084202908
631.0623400419463,1010.941754524064
696.9468243568513,1199.6485440779193
715.2260652587106,1141.7702931658
766.7720215388035,1032.1354090305467
688.7997833866875,1060.6957469528888
685.349425956596,1119.981355627232
928.205965178231,1216.1235249984074
738.794518890495,1136.8691139987677
920.8100887610008,1129.5866419598024
958.9016111914052,1311.9618867447662
1072.0649437556922,1340.6902878053543
959.204498254363,1333.6645213564461
962.4421978238179,1313.2030917796628
827.2471695767808,1269.1485111888542
960.7665862776976,1371.946527638589
1012.4356487987925,1340.2618179404135
1084.5470525620794,1368.9404415893368
1045.4424965319758,1515.8793722089558
1029.2061181625031,1362.1364401799756
1003.6821117580575,1248.9193830403483
1051.303733313057,1357.067592656248
991.2373212999346,1361.4529160718903
974.428318122129,1237.1810793471086
984.4394859701752,1307.199411322441
1104.4027863629744,1322.021030062977
1064.9577454296177,1278.87303645901
1017.1936335061491,1242.2666801747419
1002.167393867674,1273.6196652731342
875.7823198393708,1206.9978967040424
1001.8180682976763,1168.390975042852
925.2518197861391,1197.9429528704459
811.613051940365,1038.09284340442
778.6080703859716,1082.3988751415272
785.0460796590487,989.4424467849294
779.1193291053423,1042.0324899736297
746.8419393066088,980.8596002583454
789.9645024234596,1138.8675704778307
730.2047009691705,1066.8823405277199
828.0969075508674,972.0952621600863
860.9879454905367,1090.7820861068576
782.5547378345382,1007.0505058091549
745.4686538816713,985.5794941601835
652.0638072617185,1172.1664548645513
882.5319201774073,1091.7886081718134
789.1468748054158,1011.771486216152
683.886753359282,989.4182262652284
788.0679392291677,1022.7614366587259
806.1842092837287,1045.1117600106718
772.9138534831072,984.940482476406
759.5027867356312,977.0825236310284
788.8260387112714,910.930733745543
567.951658574757,905.4721904934195
663.0511183614617,834.4253272272745
698.7454792193494,908.9080565558852
569.0130422155453,813.1075206261539
544.433903993624,757.146707513708
501.28856452269247,660.4142431560103
517.4446163672183,638.3125640846811
359.53200042958815,614.3107991482957
428.17013737075285,572.3258584122195
339.65407311096897,470.66011065343264
380.7328039322565,445.7894698187065
340.42768487592,473.6473184911865
350.48682115848715,492.6814999081853
277.713513082972,479.9901605381747
223.6530651446683,433.9226117578273
223.99286312112417,360.1967036724509
120.84912033674664,372.49118320660455
159.1875549389042,362.50389382641697
110.93870727304966,275.65529965477253
82.44255190997319,217.24198259818695
64.70894968288121,200.89878829447116
80.25579728690536,193.4840587952658
58.50374259504861,187.57836498561664
66.66041974523614,198.6868681768501
11.69429931846571,56.32329674186258
0.0,0.0
