P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,39.37055485718514,37.87541264097423,41.29600210402811,38.983261247767686,39.74656324369289
0.03,39.473542344803185,19.928109205155867,47.23502709931907,31.53030037707606,44.09261295432337
0.01,42.11444683294895,19.928491603892468,45.87159017664422,41.940394734532816,44.03275700264765
0.02,40.930832685634236,19.92839207138513,46.60398326645381,40.46019225676895,43.946654493454915
0.04,38.713670184989205,19.928340175604767,49.0227055932214,31.530296639583376,45.24124145600297
0.06,35.4501919839124,19.92883762530907,47.58011221583269,28.959668409054476,43.80335726135078
0.07,33.84120906694385,19.928201404163296,45.03657545870512,28.95965730468285,42.343095641103574
0.05,38.57016526440952,19.92839268397521,54.40976492296969,29.92011009944962,48.196504697346576
0.08,33.487828891471615,19.928398300213633,46.18735941253616,28.166512094895445,43.28785121979898
0.09,32.819800120296165,19.928626803426923,45.58092452365121,27.09991379969741,42.793988126264395
0.11,31.7147542737851,-0.0006218118951935026,45.00974097670862,25.867861633757567,42.27186296321247
0.1,32.20988857618486,19.928356466471087,45.388294164916914,26.337994189728356,42.62796251146574
0.12,31.7147542737851,-0.0006218118951935026,45.00974097670862,25.867861633757567,42.27186296321247
0.14,29.910871643123606,-0.0005617223459495335,42.89394652520222,23.903837935288,40.48957601700461
0.13,31.12565921527997,0.0001989318006856422,44.0078995994695,24.02261162149276,41.402368234831094
0.15,29.667351694544436,-0.00018229227715238494,43.64871541448801,23.854877110489582,41.167077166746125
0.16,29.667351694544436,-0.00018229227715238494,43.64871541448801,23.854877110489582,41.167077166746125
0.17,27.36734796087967,0.005101405739228682,42.625920252143075,23.518108667807393,28.166678442117806
0.18,26.252899287056195,0.004958965553427674,40.161690794981396,23.52313637844611,28.170573902084598
0.2,25.37297224710541,-0.0007659663924854954,39.846780140552625,22.760932242293233,28.02083672548173
0.19,25.821204821507386,-0.0002861841526495823,40.10839040441983,22.75272335781598,28.166779061651155
0.21,25.185875129535837,-0.008276897767839131,39.71533095476421,22.87910396149883,28.020815217372046
0.22,24.942536409959917,-0.0009711326973764756,39.6979045563668,22.813739537442167,28.02083724959151
0.23,24.202344596428844,-0.003769683147176295,39.55751003575553,19.989625936065714,26.980619323496768
0.25,23.339363673188515,0.002796414109589307,39.17010299760036,19.9898556521363,25.19644440329141
0.24,23.866432290854004,-0.002194897269728102,39.49127000377494,19.990274850072897,26.979811786998333
0.26,23.339363673188515,0.002796414109589307,39.17010299760036,19.9898556521363,25.19644440329141
0.3,21.80483191458032,-0.004311843044192187,39.182414180574916,19.990774627628973,24.603484095763697
0.29,22.12429556820968,2.6705492100376205e-05,39.21954369944373,19.990304231615823,24.602718793643135
0.27,22.992790933066136,-0.00012156342191005365,39.20664595982633,19.990415183320106,25.196956991555652
0.28,22.517365267474457,-0.0008285326438901564,39.19984066432471,19.989970545958933,24.60246653094179
0.31,21.2532028399036,-0.011012710696135741,39.19656654960801,19.99011428240966,24.13666506501422
0.32,21.048994434951293,8.029099394235573e-06,39.18343001097148,19.99032608740133,24.130542073624028
0.33,20.64169373421669,-0.0016256053333094655,39.17319330796539,17.849350090726276,24.136134458196647
0.34,20.397049349449677,-0.006403444575564521,39.183093351455994,17.84980279326869,24.13387682945442
0.35,20.139394688763627,-0.014924832915728103,39.20352806572954,17.850794787556538,22.33492888049809
